"date","v1","v2","v3"
"1/11/2004",0.169520174946839,0.767779281170661,0.219282014667504
"1/12/2004",0.111651258145796,0.0705364286018971,0.294379561733591
"1/1/2005",0.515818232661611,1.01458519402189,0.112500562703512
"1/2/2005",0.209136412852363,0.704445889943578,0.0845950706808753
"1/3/2005",0.591451261749691,0.914869394818306,0.311255544456528
"1/4/2005",0.615101872337534,0.860682569519847,0.564683685087102
"1/5/2005",0.379992304398016,0.726340309616997,0.903231851908601
"1/6/2005",0.639293571622293,0.265440372901706,0.934551596674136
"1/7/2005",0.139546570465016,0.10197460006967,0.536968913671309
"1/8/2005",0.336171876358247,0.109170307191564,0.357185809590492
"1/9/2005",0.258901318697311,0.226271500201766,0.468756693981599
"1/10/2005",0.537736667988058,0.238016366231989,0.00537178176442207
"1/11/2005",0.229156821144268,0.0971430964995976,0.242868903982295
"1/12/2005",0.421335241523362,0.0352774477691749,0.301680045108305
"1/1/2006",0.283554463362811,0.189136601893367,0.457395064248985
"1/2/2006",0.375808136679676,0.381878237820396,0.11860753738811
"1/3/2006",0.355586847305819,0.441219923021052,0.196052477116455
"1/4/2006",0.289678142321155,0.548602099375814,0.795370892522675
"1/5/2006",0.17013919817556,0.614203451516944,0.627930207848973
"1/6/2006",0.267942533380097,0.513221054681418,0.533918546053331
"1/7/2006",0.877404687529542,0.170778648009046,0.0979554048120858
"1/8/2006",0.0982901141173517,0.0758789221002399,0.00954868998204139
"1/9/2006",0.0301848886262998,0.228906446426603,0.132561912476602
"1/10/2006",0.329815121990942,0.360888844755741,0.219446235584135
"1/11/2006",0.31452779840669,0.654914512068744,0.0816258147154007
"1/12/2006",0.120124028115523,0.504142059278354,0.0629445759921138
"1/1/2007",0.41951334370713,0.157911750216785,0.141271657038073
"1/2/2007",0.536129773087084,0.20792603295633,0.0168758144283264
"1/3/2007",0.157106701852024,0.284795310286886,0.0998257761685435
"1/4/2007",0.76196178560814,0.398751941282183,0.876992362550172
"1/5/2007",0.284381429078709,0.00911993411359205,0.0994965296780447
"1/6/2007",0.0781920480968169,0.28846750448443,0.205157386396986
"1/7/2007",0.567624803862398,0.872636431557925,0.613644691335443
"1/8/2007",0.180225526854252,0.157072559198295,0.435011153123905
"1/9/2007",0.225411022409409,0.14687477902758,0.591872343441519
"1/10/2007",0.361742265051993,0.143562525250741,0.0752357076909624
"1/11/2007",0.0462871953013224,0.639840717293221,0.204476734365861
"1/12/2007",0.256210772886737,0.122490050163194,0.744403735451899
"1/1/2008",0.119500618707843,0.821507705405763,0.33428249142218
"1/2/2008",0.343406486485607,0.842657747340173,0.414675415519752
"1/3/2008",0.331373007624463,1.12532036314283,0.00501525194471641
"1/4/2008",0.116564573597294,0.937087790196684,0.0301774973967127
"1/5/2008",0.392004820308647,0.646781763920284,0.717444486820411
"1/6/2008",0.15440191164437,0.970899210908659,0.319819086505264
"1/7/2008",0.296464674019815,0.890561794969944,0.301688458752796
"1/8/2008",0.0556601643748665,0.843790804068583,0.659565064122516
"1/9/2008",0.14658401792756,0.0549372130587363,0.588573075340895
"1/10/2008",0.19956590814275,0.678570777076006,0.63663564537085
"1/11/2008",0.156590658286669,1.06360323533552,0.251929564272362
"1/12/2008",0.487328710188974,1.38591979795905,0.307371559706146
"1/1/2009",0.524630101417286,0.441011099970934,1.0403743369494
"1/2/2009",0.698978346114919,0.365894946863052,0.497616124778672
"1/3/2009",0.652570226993201,0.873849972138945,0.497793679571369
"1/4/2009",0.111082648925296,0.489193347550548,0.210257509412177
"1/5/2009",0.00749317355031343,0.421560675220859,0.263086407805319
"1/6/2009",0.139425712908067,0.206903428358858,0.168137647969606
"1/7/2009",0.511609069871109,0.186575997045387,0.0644225066735831
"1/8/2009",0.062987502872339,0.319850826331459,0.298618785172225
"1/9/2009",0.302460250271589,0.133991017229023,0.247333790518406
"1/10/2009",0.00415496964001616,0.739832247927716,0.352312855623404
"1/11/2009",0.338731952021686,0.694344015407052,0.746148803894381
"1/12/2009",0.30038601942469,0.418163763008593,0.537856941955276
"1/1/2010",0.592280196271997,0.399006845281109,0.0728261430217267
"1/2/2010",0.189788077937421,0.383785973908961,0.244932804767324
"1/3/2010",0.42021814506403,0.632247081768309,0.268310190888016
"1/4/2010",0.325013590512446,0.384343159630251,0.557840891100545
"1/5/2010",0.476646034966935,0.164873919421921,0.0133094673878421
"1/6/2010",0.561141086538878,0.0104617489346939,0.228121872542821
"1/7/2010",0.634238211947212,0.418354314520933,0.117484327505204
"1/8/2010",0.074740885052458,0.733142414053586,0.537006810914158
"1/9/2010",0.347770242931494,0.861184726945545,0.105390719675558
"1/10/2010",0.558499717253145,0.757477123030203,0.32216976993106
"1/11/2010",0.669363798826596,0.357042979274073,0.363342009426981
"1/12/2010",0.277174492504886,0.368168322849726,0.31958566073812
"1/1/2011",0.73532252780439,0.267366798955771,0.658033212242331
"1/2/2011",1.25385694914327,0.0622622932046604,0.873113209597754
"1/3/2011",0.187845934662104,0.139931081395468,0.647328044207189
"1/4/2011",0.234749182493863,0.60238565874224,0.159643883559
"1/5/2011",0.7814020500224,0.289017656266148,0.443786661918638
"1/6/2011",0.704130321386972,0.155057326463865,0.184996546845815
"1/7/2011",0.340510213451564,0.342695553872135,0.215131355179073
"1/8/2011",0.467482965170187,1.0785046105616,0.650126398586855
"1/9/2011",0.164410449571977,0.560294638194013,0.26447001839855
"1/10/2011",0.0910862863129002,0.846427828666721,0.468914377227681
"1/11/2011",0.201923837059501,0.24246429695414,0.394303607508829
"1/12/2011",0.247952143715604,0.455153682773248,0.49562243243464
"1/1/2012",0.114438304991115,0.961755388625983,0.0724948970632979
"1/2/2012",0.324893969609435,0.805934864364742,0.155823184680163
"1/3/2012",1.0407699231515,0.333180311200959,0.347386300911182
"1/4/2012",0.426841640166293,0.667455549824164,1.22483658153371
"1/5/2012",0.232811086183757,1.42406413990681,0.744769594213986
"1/6/2012",0.0480509700089943,1.46114198041097,0.32678982945013
"1/7/2012",0.472842757234654,0.439166760995164,0.580690825240648
"1/8/2012",0.141834794716931,0.169673274498856,0.407557462187059
"1/9/2012",0.306871569914897,0.276552083618933,0.0979498390815966
"1/10/2012",0.0922151431242424,0.222681102581541,0.161923577073915
"1/11/2012",0.114401910891853,0.123999012332702,0.251043957444593
"1/12/2012",0.180028197100297,0.347136252310794,0.0240077682404431
"1/1/2013",0.367207273764041,0.946827856018517,0.0204939208109884
"1/2/2013",0.111808284163705,0.329113217859764,0.0619350318323083
"1/3/2013",0.388258295272616,0.760505677872285,1.18417149985608
"1/4/2013",0.102088489968189,1.02749970625813,0.666746253026238
"1/5/2013",0.562384126695428,0.688939906334771,0.765309736970148
"1/6/2013",0.691212842328397,0.651991912533143,0.0448595384942674
"1/7/2013",0.522167915323817,0.0943161389269625,0.21599843648243
"1/8/2013",0.154572348988989,0.587822153483297,0.0786498582468129
"1/9/2013",0.428262519741917,0.243904625922675,0.137337989110797
"1/10/2013",0.174047839940091,0.4675851974341,0.0767572880065909
"1/11/2013",0.549671046200211,0.350573351106271,0.559172153406727
"1/12/2013",0.306986822076373,0.0835635239302577,0.234953434207461
"1/1/2014",0.00551006135431736,0.223274727681091,0.497754740694366
"1/2/2014",0.239606964211137,0.2219892145093,0.245555954293434
"1/3/2014",0.278670120919229,0.626670643025247,0.351902043864364
"1/4/2014",0.322839443015949,1.02324098813714,0.498375618352142
"1/5/2014",0.389745051835112,0.715033717978381,0.455045796258264
"1/6/2014",0.298090727168164,0.720671187135911,0.351506794763476
"1/7/2014",0.330888221328881,0.200741808120156,0.63823161322176
"1/8/2014",0.0534963685935853,0.290099880635867,0.0642500102063937
"1/9/2014",0.749215010249555,0.014729505381496,0.0904758341420061
"1/10/2014",0.454701327042656,0.00403813406983364,0.200227006490072
"1/11/2014",0.374963146371042,0.317618321457329,0.426264374273737
"1/12/2014",0.295984699077347,0.305784603305201,0.174112722715538
"1/1/2015",0.0598582375678068,0.496223932060225,0.417355497066464
"1/2/2015",0.0127232339213442,0.45949057280497,0.346207932944552
"1/3/2015",0.320131558387378,0.215430380798224,0.317766167231205
"1/4/2015",0.0393942058551541,0.00896517599217542,0.0840827612988852
"1/5/2015",0.468351317393983,0.600248200575196,0.381705299627411
"1/6/2015",0.853432698398616,0.410384490819328,0.520097592181248
"1/7/2015",0.630867123961578,0.198220071194156,0.521610423495911
"1/8/2015",0.854628814098386,0.293693374577411,0.406344891056152
"1/9/2015",0.792631077376244,0.125943226800596,0.444823254533705
"1/10/2015",0.71444742690735,0.332843491876035,0.817544582795406
"1/11/2015",0.662485812354127,0.337478336398982,0.371945661751456
"1/12/2015",0.17108816822389,0.086351143613911,0.176688534712446
"1/1/2016",0.364391237588645,0.291422747695111,0.614299641518615
"1/2/2016",0.813309465375981,0.571084991923874,0.408298459934229
"1/3/2016",0.752109127716869,1.22441940232449,0.0963992995163847
"1/4/2016",0.0417049893689657,1.12381097597582,0.061027656294848
"1/5/2016",0.0418268366306859,0.890545155789159,0.105172337218246
"1/6/2016",0.191376492176809,0.502178990343762,0.497265073900033
"1/7/2016",0.300920370894416,0.151636112980942,0.411342356744766
"1/8/2016",0.202464686442589,0.0467121095588769,0.0843665114431686
"1/9/2016",0.590911877757964,0.37725362238864,0.58766317985342
"1/10/2016",0.276508528000484,0.102359553498138,0.360037833856516
"1/11/2016",0.33399911155075,0.169102289446366,0.347320656642395
"1/12/2016",0.177698458850889,0.427849563767873,0.565634474987732
"1/1/2017",0.466648267971753,0.158066685842734,0.106343643906626
"1/2/2017",0.250488083352781,0.645828489402916,0.0927658211898383
"1/3/2017",0.678859192300827,0.382959679499611,0.286682465574432
"1/4/2017",0.0767354043251445,0.315240370358359,0.111572885647814
"1/5/2017",0.0822359935970944,0.626627225905696,0.180029611929943
"1/6/2017",0.0804443765027694,0.0440316303629989,0.664337179061653
"1/7/2017",0.389979908977514,0.576257942551588,0.806818214470359
"1/8/2017",0.368379367010872,0.302479802041768,0.0681156517707199
"1/9/2017",0.309867846693634,0.0157927336791386,0.475983020062564
"1/10/2017",0.0458636300541057,0.815064384912828,0.20740754656238
"1/11/2017",0.0160818710476557,0.288593400679991,0.0614259921141242
"1/12/2017",0.0452072898593004,0.382583327154886,0.621115030971695
"1/1/2018",0.261203434460363,0.449151386949965,0.637724469915286
"1/2/2018",0.169476003835341,0.290570679490602,0.662826009222427
"1/3/2018",0.652236383657206,0.0839284617775896,0.477526445908777
"1/4/2018",0.548561049737268,0.497010201342681,0.429583140915266
"1/5/2018",0.741918963455468,0.485785706666565,0.481361821052666
"1/6/2018",0.228927994729396,0.13046165887419,0.239223625376322
"1/7/2018",0.435457593404908,0.28827433811722,0.184422230798033
"1/8/2018",0.494033226682469,0.148922120053724,1.15069382763739
"1/9/2018",0.326549983075346,0.431308179216735,1.46067194119194
"1/10/2018",0.0520260592253164,0.602516193166439,0.908099213970206
"1/11/2018",0.446718202229376,0.0381393015138851,0.441021962886096
"1/12/2018",0.0453357630105463,0.279785149147787,0.00372180650043774
"1/1/2019",0.779658887146683,0.398041210426701,0.369472959958725
"1/2/2019",0.982527495003599,0.998223428456525,0.556105620867703
"1/3/2019",1.07554333568679,1.10362500594769,0.723717358606275
"1/4/2019",0.0868765921142775,0.603512367922304,0.188596162736823
"1/5/2019",0.571772167328812,0.0288378358057554,0.0244635795398396
"1/6/2019",0.856661273055755,0.163102559057209,0.0241602663970115
"1/7/2019",0.617022473125776,0.783233632422877,0.159878034392253
"1/8/2019",0.359223814174209,0.471931985932797,0.282164829924736
"1/9/2019",0.0310310436831158,0.533259871252724,0.0709678702363834
"1/10/2019",0.108584707431748,0.698384419740821,0.549993158790201
"1/11/2019",0.227162969944478,0.315831473427469,0.87226606695541
"1/12/2019",0.231404008727952,0.20992178584713,0.787131610063455
